elev_ft_NAVD88,elev_ft_NGVD29,area_ft2,area_m2,area_km2,area_mi2,area_acre,volume_ft3,volume_m3,volume_km3,volume_mi3,volume_acreft
4195.33,4191.85,28179819519,2617990900,2617.99,1010.81,646917.05,3.97E+11,11233194844,11.23,2.69,9106922.62
4195.34,4191.86,28186052900,2618570000,2618.57,1011.04,647060.15,3.97E+11,11240988286,11.24,2.7,9113240.88
4195.35,4191.87,28192911933,2619207225,2619.21,1011.28,647217.61,3.97E+11,11249173340,11.25,2.7,9119876.63
4195.36,4191.88,28199182718,2619789800,2619.79,1011.51,647361.57,3.98E+11,11256970398,11.26,2.7,9126197.82
4195.37,4191.89,28206852273,2620502325,2620.5,1011.78,647537.64,3.98E+11,11265159351,11.27,2.7,9132836.73
4195.38,4191.9,28213779388,2621145875,2621.15,1012.03,647696.66,3.98E+11,11272960346,11.27,2.7,9139161.12
4195.39,4191.91,28220200329,2621742400,2621.74,1012.26,647844.06,3.98E+11,11281153344,11.28,2.71,9145803.31
4195.4,4191.92,28227532167,2622423550,2622.42,1012.52,648012.38,3.99E+11,11288958165,11.29,2.71,9152130.79
4195.41,4191.93,28234671869,2623086850,2623.09,1012.78,648176.28,3.99E+11,11297155225,11.3,2.71,9158776.28
4195.42,4191.94,28241011543,2623675825,2623.68,1013.01,648321.82,3.99E+11,11304963831,11.3,2.71,9165106.83
4195.43,4191.95,28247501643,2624278775,2624.28,1013.24,648470.81,4.00E+11,11313164778,11.31,2.71,9171755.47
4195.44,4191.96,28254231778,2624904025,2624.9,1013.48,648625.32,4.00E+11,11320976900,11.32,2.72,9178088.87
4195.45,4191.97,28260340835,2625471575,2625.47,1013.7,648765.56,4.00E+11,11329181591,11.33,2.72,9184740.54
4195.46,4191.98,28266543269,2626047800,2626.05,1013.92,648907.95,4.00E+11,11336997277,11.34,2.72,9191076.84
4195.47,4191.99,28272709106,2626620625,2626.62,1014.14,649049.5,4.01E+11,11345205543,11.35,2.72,9197731.4
4195.48,4192,28280329417,2627328575,2627.33,1014.42,649224.43,4.01E+11,11353024900,11.35,2.72,9204070.68
4195.49,4192.01,28286448969,2627897100,2627.9,1014.64,649364.92,4.01E+11,11361237167,11.36,2.73,9210728.49
4195.5,4192.02,28292701724,2628478000,2628.48,1014.86,649508.46,4.01E+11,11369060078,11.37,2.73,9217070.64
4195.51,4192.03,28299565332,2629115650,2629.12,1015.11,649666.03,4.02E+11,11376884775,11.38,2.73,9223414.24
4195.52,4192.04,28306293314,2629740700,2629.74,1015.35,649820.48,4.02E+11,11385102694,11.39,2.73,9230076.63
4195.53,4192.05,28312591009,2630325775,2630.33,1015.57,649965.05,4.02E+11,11392931088,11.39,2.73,9236423.23
4195.54,4192.06,28320344254,2631046075,2631.05,1015.85,650143.04,4.03E+11,11401152867,11.4,2.74,9243088.75
4195.55,4192.07,28326863416,2631651725,2631.65,1016.09,650292.7,4.03E+11,11408985172,11.41,2.74,9249438.52
4195.56,4192.08,28333966520,2632311625,2632.31,1016.34,650455.77,4.03E+11,11417211064,11.42,2.74,9256107.38
4195.57,4192.09,28340673782,2632934750,2632.93,1016.58,650609.74,4.03E+11,11425047169,11.43,2.74,9262460.23
4195.58,4192.1,28349197185,2633726600,2633.73,1016.89,650805.41,4.04E+11,11433277412,11.43,2.74,9269132.61
4195.59,4192.11,28355980063,2634356750,2634.36,1017.13,650961.13,4.04E+11,11441117734,11.44,2.74,9275488.88
4195.6,4192.12,28363402586,2635046325,2635.05,1017.4,651131.52,4.04E+11,11449352126,11.45,2.75,9282164.63
4195.61,4192.13,28371330744,2635782875,2635.78,1017.68,651313.53,4.05E+11,11457196562,11.46,2.75,9288524.23
4195.62,4192.14,28379254597,2636519025,2636.52,1017.97,651495.43,4.05E+11,11465435468,11.47,2.75,9295203.64
4195.63,4192.15,28386532077,2637195125,2637.2,1018.23,651662.5,4.05E+11,11473284161,11.47,2.75,9301566.69
4195.64,4192.16,28395621930,2638039600,2638.04,1018.55,651871.17,4.05E+11,11481527620,11.48,2.75,9308249.79
4195.65,4192.17,28403068942,2638731450,2638.73,1018.82,652042.13,4.06E+11,11489380862,11.49,2.76,9314616.54
4195.66,4192.18,28411358767,2639501600,2639.5,1019.12,652232.44,4.06E+11,11497629045,11.5,2.76,9321303.46
4195.67,4192.19,28420280703,2640330475,2640.33,1019.44,652437.26,4.06E+11,11505486672,11.51,2.76,9327673.76
4195.68,4192.2,28428514288,2641095400,2641.1,1019.73,652626.28,4.07E+11,11513739888,11.51,2.76,9334364.77
4195.69,4192.21,28436846900,2641869525,2641.87,1020.03,652817.57,4.07E+11,11521602378,11.52,2.76,9340739.01
4195.7,4192.22,28445326708,2642657325,2642.66,1020.34,653012.23,4.07E+11,11529860446,11.53,2.77,9347433.95
4195.71,4192.23,28455488378,2643601375,2643.6,1020.7,653245.51,4.07E+11,11537727954,11.54,2.77,9353812.26
4195.72,4192.24,28464268769,2644417100,2644.42,1021.02,653447.08,4.08E+11,11545991466,11.55,2.77,9360511.62
4195.73,4192.25,28473288118,2645255025,2645.26,1021.34,653654.14,4.08E+11,11553863943,11.55,2.77,9366893.95
4195.74,4192.26,28483605327,2646213525,2646.21,1021.71,653890.99,4.08E+11,11562132861,11.56,2.77,9373597.69
4195.75,4192.27,28492580275,2647047325,2647.05,1022.03,654097.02,4.09E+11,11570010679,11.57,2.78,9379984.36
4195.76,4192.28,28501338869,2647861025,2647.86,1022.34,654298.09,4.09E+11,11577890933,11.58,2.78,9386373
4195.77,4192.29,28512270427,2648876600,2648.88,1022.74,654549.04,4.09E+11,11586167953,11.59,2.78,9393083.31
4195.78,4192.3,28521104638,2649697325,2649.7,1023.05,654751.85,4.09E+11,11594053662,11.59,2.78,9399476.37
4195.79,4192.31,28530794848,2650597575,2650.6,1023.4,654974.3,4.10E+11,11602336338,11.6,2.78,9406191.27
4195.8,4192.32,28539713017,2651426100,2651.43,1023.72,655179.04,4.10E+11,11610227178,11.61,2.79,9412588.49
4195.81,4192.33,28550893491,2652464800,2652.46,1024.12,655435.7,4.10E+11,11618515633,11.62,2.79,9419308.07
4195.82,4192.34,28560508085,2653358025,2653.36,1024.47,655656.42,4.11E+11,11626412092,11.63,2.79,9425709.85
4195.83,4192.35,28570639884,2654299300,2654.3,1024.83,655889.02,4.11E+11,11634706257,11.63,2.79,9432434.05
4195.84,4192.36,28581518430,2655309950,2655.31,1025.22,656138.75,4.11E+11,11642608438,11.64,2.79,9438840.47
4195.85,4192.37,28591566810,2656243475,2656.24,1025.58,656369.43,4.11E+11,11650908697,11.65,2.8,9445569.62
4195.86,4192.38,28600850144,2657105925,2657.11,1025.91,656582.55,4.12E+11,11658816386,11.66,2.8,9451980.5
4195.87,4192.39,28612464673,2658184950,2658.18,1026.33,656849.18,4.12E+11,11667122443,11.67,2.8,9458714.35
4195.88,4192.4,28621938798,2659065125,2659.07,1026.67,657066.67,4.12E+11,11675035928,11.68,2.8,9465129.93
4195.89,4192.41,28632549053,2660050850,2660.05,1027.05,657310.25,4.13E+11,11683348001,11.68,2.8,9471868.66
4195.9,4192.42,28645079321,2661214950,2661.21,1027.5,657597.9,4.13E+11,11691267145,11.69,2.8,9478288.83
4195.91,4192.43,28655587589,2662191200,2662.19,1027.88,657839.14,4.13E+11,11699585920,11.7,2.81,9485032.99
4195.92,4192.44,28665511376,2663113150,2663.11,1028.23,658066.96,4.13E+11,11707511383,11.71,2.81,9491458.28
4195.93,4192.45,28676684046,2664151125,2664.15,1028.63,658323.45,4.14E+11,11715836180,11.72,2.81,9498207.32
4195.94,4192.46,28688657013,2665263450,2665.26,1029.06,658598.31,4.14E+11,11723767885,11.72,2.81,9504637.67
4195.95,4192.47,28699456175,2666266725,2666.27,1029.45,658846.22,4.14E+11,11732099350,11.73,2.81,9511392.12
4195.96,4192.48,28709729520,2667221150,2667.22,1029.82,659082.06,4.15E+11,11740036974,11.74,2.82,9517827.27
4195.97,4192.49,28722569520,2668414025,2668.41,1030.28,659376.83,4.15E+11,11748374859,11.75,2.82,9524586.92
4195.98,4192.5,28733053299,2669388000,2669.39,1030.66,659617.5,4.15E+11,11756318905,11.76,2.82,9531027.28
4195.99,4192.51,28744514980,2670452825,2670.45,1031.07,659880.62,4.15E+11,11764663345,11.76,2.82,9537792.25
4196,4192.52,28757123018,2671624150,2671.62,1031.52,660170.06,4.16E+11,11772613653,11.77,2.82,9544237.68
4196.01,4192.53,28768205271,2672653725,2672.65,1031.92,660424.48,4.16E+11,11780567393,11.78,2.83,9550685.9
4196.02,4192.54,28780292335,2673776650,2673.78,1032.35,660701.96,4.16E+11,11788922179,11.79,2.83,9557459.26
4196.03,4192.55,28791921664,2674857050,2674.86,1032.77,660968.93,4.17E+11,11796882371,11.8,2.83,9563912.71
4196.04,4192.56,28807037692,2676261375,2676.26,1033.31,661315.94,4.17E+11,11805244710,11.81,2.83,9570692.18
4196.05,4192.57,28819672908,2677435225,2677.44,1033.76,661606.01,4.17E+11,11813212424,11.81,2.83,9577151.73
4196.06,4192.58,28834261505,2678790550,2678.79,1034.29,661940.91,4.17E+11,11821582443,11.82,2.84,9583937.43
4196.07,4192.59,28857839313,2680981000,2680.98,1035.13,662482.18,4.18E+11,11829559050,11.83,2.84,9590404.19
4196.08,4192.6,28872166078,2682312000,2682.31,1035.65,662811.08,4.18E+11,11837940384,11.84,2.84,9597199.06
4196.09,4192.61,28884070963,2683418000,2683.42,1036.07,663084.38,4.18E+11,11845925992,11.85,2.84,9603673.12
4196.1,4192.62,28917704415,2686542650,2686.54,1037.28,663856.49,4.19E+11,11854316233,11.85,2.84,9610475.21
4196.11,4192.63,28932523629,2687919400,2687.92,1037.81,664196.69,4.19E+11,11862315061,11.86,2.85,9616959.99
4196.12,4192.64,28949038697,2689453700,2689.45,1038.4,664575.82,4.19E+11,11870718048,11.87,2.85,9623772.42
4196.13,4192.65,28963129463,2690762775,2690.76,1038.91,664899.3,4.19E+11,11878724973,11.88,2.85,9630263.75
4196.14,4192.66,28993690626,2693602000,2693.6,1040.01,665600.89,4.20E+11,11887138182,11.89,2.85,9637084.47
4196.15,4192.67,29008525986,2694980250,2694.98,1040.54,665941.46,4.20E+11,11895158043,11.9,2.85,9643586.29
4196.16,4192.68,29026072505,2696610375,2696.61,1041.17,666344.27,4.20E+11,11903583235,11.9,2.86,9650416.73
4196.17,4192.69,29038772036,2697790200,2697.79,1041.62,666635.81,4.21E+11,11911611862,11.91,2.86,9656925.66
4196.18,4192.7,29051759770,2698996800,2699,1042.09,666933.97,4.21E+11,11920045286,11.92,2.86,9663762.76
4196.19,4192.71,29061578340,2699908975,2699.91,1042.44,667159.37,4.21E+11,11928080308,11.93,2.86,9670276.88
4196.2,4192.72,29074961648,2701152325,2701.15,1042.92,667466.61,4.22E+11,11936520512,11.94,2.86,9677119.48
4196.21,4192.73,29085801175,2702159350,2702.16,1043.31,667715.45,4.22E+11,11944562101,11.94,2.87,9683638.92
4196.22,4192.74,29098675888,2703355450,2703.36,1043.77,668011.01,4.22E+11,11953009286,11.95,2.87,9690487.18
4196.23,4192.75,29109256005,2704338375,2704.34,1044.15,668253.89,4.22E+11,11961057293,11.96,2.87,9697011.82
4196.24,4192.76,29117720475,2705124750,2705.12,1044.45,668448.21,4.23E+11,11969510584,11.97,2.87,9703865.03
4196.25,4192.77,29125377921,2705836150,2705.84,1044.73,668624,4.23E+11,11977563583,11.98,2.87,9710393.72
4196.26,4192.78,29135162315,2706745150,2706.75,1045.08,668848.62,4.23E+11,11985618706,11.99,2.88,9716924.13
4196.27,4192.79,29143063026,2707479150,2707.48,1045.36,669029.99,4.24E+11,11994079436,11.99,2.88,9723783.38
4196.28,4192.8,29150947859,2708211675,2708.21,1045.65,669211,4.24E+11,12002139452,12,2.88,9730317.76
4196.29,4192.81,29158912615,2708951625,2708.95,1045.93,669393.85,4.24E+11,12010604771,12.01,2.88,9737180.72
4196.3,4192.82,29168678711,2709858925,2709.86,1046.28,669618.04,4.24E+11,12018669524,12.02,2.88,9743718.94
4196.31,4192.83,29176685714,2710602800,2710.6,1046.57,669801.86,4.25E+11,12027140000,12.03,2.89,9750586.08
4196.32,4192.84,29184803856,2711357000,2711.36,1046.86,669988.23,4.25E+11,12035209341,12.04,2.89,9757128.02
4196.33,4192.85,29195093347,2712312925,2712.31,1047.23,670224.44,4.25E+11,12043684781,12.04,2.89,9763999.19
4196.34,4192.86,29203383980,2713083150,2713.08,1047.53,670414.77,4.26E+11,12051759227,12.05,2.89,9770545.27
4196.35,4192.87,29211630211,2713849250,2713.85,1047.82,670604.07,4.26E+11,12060239807,12.06,2.89,9777420.6
4196.36,4192.88,29221815562,2714795500,2714.8,1048.19,670837.89,4.26E+11,12068318911,12.07,2.9,9783970.45
4196.37,4192.89,29230305865,2715584275,2715.58,1048.49,671032.8,4.26E+11,12076804868,12.08,2.9,9790850.15
4196.38,4192.9,29238885509,2716381350,2716.38,1048.8,671229.76,4.27E+11,12084889094,12.08,2.9,9797404.15
4196.39,4192.91,29247482913,2717180075,2717.18,1049.11,671427.13,4.27E+11,12093380020,12.09,2.9,9804287.88
4196.4,4192.92,29259074299,2718256950,2718.26,1049.52,671693.23,4.27E+11,12101469689,12.1,2.9,9810846.3
4196.41,4192.93,29268001349,2719086300,2719.09,1049.85,671898.17,4.28E+11,12109966523,12.11,2.91,9817734.81
4196.42,4192.94,29277005360,2719922800,2719.92,1050.17,672104.87,4.28E+11,12118061216,12.12,2.91,9824297.3
4196.43,4192.95,29288372318,2720978825,2720.98,1050.58,672365.82,4.28E+11,12126563678,12.13,2.91,9831190.38
4196.44,4192.96,29297677180,2721843275,2721.84,1050.91,672579.43,4.29E+11,12134664051,12.13,2.91,9837757.47
4196.45,4192.97,29307117399,2722720300,2722.72,1051.25,672796.15,4.29E+11,12143172167,12.14,2.91,9844655.13
4196.46,4192.98,29319021207,2723826200,2723.83,1051.68,673069.42,4.29E+11,12151277976,12.15,2.92,9851226.63
4196.47,4192.99,29328631227,2724719000,2724.72,1052.02,673290.03,4.29E+11,12159792309,12.16,2.92,9858129.33
4196.48,4193,29338425578,2725628925,2725.63,1052.37,673514.88,4.30E+11,12167903876,12.17,2.92,9864705.51
4196.49,4193.01,29350529326,2726753400,2726.75,1052.81,673792.74,4.30E+11,12176423924,12.18,2.92,9871612.84
4196.5,4193.02,29360507740,2727680425,2727.68,1053.16,674021.82,4.30E+11,12184541565,12.18,2.92,9878193.93
4196.51,4193.03,29370117490,2728573200,2728.57,1053.51,674242.42,4.31E+11,12192661899,12.19,2.93,9884777.21
4196.52,4193.04,29380557407,2729543100,2729.54,1053.88,674482.09,4.31E+11,12201191162,12.2,2.93,9891692.02
4196.53,4193.05,29393338474,2730730500,2730.73,1054.34,674775.5,4.31E+11,12209317697,12.21,2.93,9898280.32
4196.54,4193.06,29403605899,2731684375,2731.68,1054.71,675011.21,4.31E+11,12217853738,12.22,2.93,9905200.62
4196.55,4193.07,29413852604,2732636325,2732.64,1055.08,675246.44,4.32E+11,12225986137,12.23,2.93,9911793.68
4196.56,4193.08,29426699062,2733829800,2733.83,1055.54,675541.35,4.32E+11,12234528480,12.23,2.94,9918719.09
4196.57,4193.09,29437205715,2734805900,2734.81,1055.91,675782.55,4.32E+11,12242667293,12.24,2.94,9925317.35
4196.58,4193.1,29447705371,2735781350,2735.78,1056.29,676023.59,4.33E+11,12251216109,12.25,2.94,9932248.01
4196.59,4193.11,29460749347,2736993175,2736.99,1056.76,676323.04,4.33E+11,12259360872,12.26,2.94,9938851.09
4196.6,4193.12,29471261113,2737969750,2737.97,1057.14,676564.35,4.33E+11,12267916515,12.27,2.94,9945787.28
4196.61,4193.13,29481854684,2738953925,2738.95,1057.52,676807.55,4.34E+11,12276067662,12.28,2.95,9952395.54
4196.62,4193.14,29492520912,2739944850,2739.94,1057.9,677052.41,4.34E+11,12284629452,12.28,2.95,9959336.71
4196.63,4193.15,29505702128,2741169425,2741.17,1058.37,677355.01,4.34E+11,12292787153,12.29,2.95,9965950.29
4196.64,4193.16,29516465231,2742169350,2742.17,1058.76,677602.09,4.34E+11,12301355871,12.3,2.95,9972897.08
4196.65,4193.17,29527180973,2743164875,2743.16,1059.14,677848.09,4.35E+11,12309519536,12.31,2.95,9979515.48
4196.66,4193.18,29540475748,2744400000,2744.4,1059.62,678153.3,4.35E+11,12318094955,12.32,2.96,9986467.71
4196.67,4193.19,29551377436,2745412800,2745.41,1060.01,678403.56,4.35E+11,12326265281,12.33,2.96,9993091.52
4196.68,4193.2,29562210774,2746419250,2746.42,1060.4,678652.26,4.36E+11,12334847273,12.33,2.96,10000049.07
4196.69,4193.21,29575718943,2747674200,2747.67,1060.88,678962.37,4.36E+11,12343023859,12.34,2.96,10006677.95
4196.7,4193.22,29586652385,2748689950,2748.69,1061.28,679213.36,4.36E+11,12351612939,12.35,2.96,10013641.25
4196.71,4193.23,29597646105,2749711300,2749.71,1061.67,679465.74,4.36E+11,12359796042,12.36,2.97,10020275.42
4196.72,4193.24,29612015387,2751046250,2751.05,1062.18,679795.61,4.37E+11,12368391589,12.37,2.97,10027243.96
4196.73,4193.25,29623000227,2752066775,2752.07,1062.58,680047.79,4.37E+11,12376581700,12.38,2.97,10033883.8
4196.74,4193.26,29634110735,2753098975,2753.1,1062.98,680302.85,4.37E+11,12385184533,12.39,2.97,10040858.25
4196.75,4193.27,29645209134,2754130050,2754.13,1063.38,680557.63,4.38E+11,12393380768,12.39,2.97,10047503.07
4196.76,4193.28,29658667790,2755380400,2755.38,1063.86,680866.6,4.38E+11,12401580615,12.4,2.98,10054150.81
4196.77,4193.29,29670309228,2756461925,2756.46,1064.28,681133.85,4.38E+11,12410193860,12.41,2.98,10061133.7
4196.78,4193.3,29681088208,2757463325,2757.46,1064.66,681381.3,4.39E+11,12418400047,12.42,2.98,10067786.58
4196.79,4193.31,29695629174,2758814225,2758.81,1065.18,681715.11,4.39E+11,12427020200,12.43,2.98,10074775.07
4196.8,4193.32,29706633927,2759836600,2759.84,1065.58,681967.75,4.39E+11,12435233413,12.44,2.98,10081433.64
4196.81,4193.33,29718626538,2760950750,2760.95,1066.01,682243.06,4.39E+11,12443860618,12.44,2.99,10088427.85
4196.82,4193.34,29732684474,2762256775,2762.26,1066.51,682565.78,4.40E+11,12452080407,12.45,2.99,10095091.76
4196.83,4193.35,29744886443,2763390375,2763.39,1066.95,682845.9,4.40E+11,12460715208,12.46,2.99,10102092.12
4196.84,4193.36,29756173479,2764438975,2764.44,1067.36,683105.02,4.40E+11,12468942083,12.47,2.99,10108761.78
4196.85,4193.37,29771989162,2765908300,2765.91,1067.92,683468.09,4.41E+11,12477583728,12.48,2.99,10115767.69
4196.86,4193.38,29783534532,2766980900,2766.98,1068.34,683733.14,4.41E+11,12485818121,12.49,3,10122443.44
4196.87,4193.39,29796096285,2768147925,2768.15,1068.79,684021.51,4.41E+11,12494467728,12.49,3,10129455.81
4196.88,4193.4,29807894069,2769243975,2769.24,1069.21,684292.35,4.42E+11,12502708824,12.5,3,10136136.99
4196.89,4193.41,29823934717,2770734200,2770.73,1069.79,684660.59,4.42E+11,12511366168,12.51,3,10143155.63
4196.9,4193.42,29835782015,2771834850,2771.83,1070.21,684932.57,4.42E+11,12519614967,12.52,3,10149843.06
4196.91,4193.43,29848639775,2773029375,2773.03,1070.67,685227.74,4.42E+11,12528279779,12.53,3.01,10156867.75
4196.92,4193.44,29865943031,2774636900,2774.64,1071.29,685624.97,4.43E+11,12536536026,12.54,3.01,10163561.22
4196.93,4193.45,29879019567,2775851750,2775.85,1071.76,685925.16,4.43E+11,12545209635,12.55,3.01,10170593.05
4196.94,4193.46,29891145381,2776978275,2776.98,1072.2,686203.53,4.43E+11,12553473694,12.55,3.01,10177292.85
4196.95,4193.47,29907679017,2778514300,2778.51,1072.79,686583.09,4.44E+11,12562154767,12.56,3.01,10184330.72
4196.96,4193.48,29920049979,2779663600,2779.66,1073.23,686867.09,4.44E+11,12570426778,12.57,3.02,10191036.97
4196.97,4193.49,29933454008,2780908875,2780.91,1073.71,687174.8,4.44E+11,12579116144,12.58,3.02,10198081.57
4196.98,4193.5,29946098104,2782083550,2782.08,1074.17,687465.07,4.45E+11,12587395330,12.59,3.02,10204793.63
4196.99,4193.51,29963241246,2783676200,2783.68,1074.78,687858.62,4.45E+11,12596093133,12.6,3.02,10211845.08
4197,4193.52,29976018546,2784863250,2784.86,1075.24,688151.94,4.45E+11,12604380577,12.6,3.02,10218563.83
4197.01,4193.53,29988855585,2786055850,2786.06,1075.7,688446.64,4.45E+11,12612671601,12.61,3.03,10225285.49
4197.02,4193.54,30010155211,2788034650,2788.03,1076.47,688935.61,4.46E+11,12621382179,12.62,3.03,10232347.29
4197.03,4193.55,30023184656,2789245125,2789.25,1076.93,689234.72,4.46E+11,12629682666,12.63,3.03,10239076.62
4197.04,4193.56,30037300179,2790556500,2790.56,1077.44,689558.77,4.46E+11,12638402126,12.64,3.03,10246145.62
4197.05,4193.57,30054046402,2792112275,2792.11,1078.04,689943.21,4.47E+11,12646710384,12.65,3.03,10252881.25
4197.06,4193.58,30068515250,2793456475,2793.46,1078.56,690275.37,4.47E+11,12655438859,12.66,3.04,10259957.56
4197.07,4193.59,30081882412,2794698325,2794.7,1079.04,690582.23,4.47E+11,12663755523,12.66,3.04,10266700.01
4197.08,4193.6,30102102418,2796576825,2796.58,1079.76,691046.42,4.48E+11,12672492092,12.67,3.04,10273782.88
4197.09,4193.61,30115709615,2797840975,2797.84,1080.25,691358.8,4.48E+11,12680818076,12.68,3.04,10280532.88
4197.1,4193.62,30130671451,2799230975,2799.23,1080.79,691702.27,4.48E+11,12689564517,12.69,3.04,10287623.75
4197.11,4193.63,30144498501,2800515550,2800.52,1081.29,692019.7,4.48E+11,12697898432,12.7,3.05,10294380.19
4197.12,4193.64,30163327002,2802264775,2802.26,1081.96,692451.94,4.49E+11,12706654022,12.71,3.05,10301478.48
4197.13,4193.65,30177303940,2803563275,2803.56,1082.46,692772.8,4.49E+11,12714996992,12.71,3.05,10308242.25
4197.14,4193.66,30192520342,2804976925,2804.98,1083.01,693122.12,4.49E+11,12723761346,12.72,3.05,10315347.65
4197.15,4193.67,30210702201,2806666075,2806.67,1083.66,693539.52,4.50E+11,12732112852,12.73,3.05,10322118.34
4197.16,4193.68,30226055305,2808092425,2808.09,1084.21,693891.97,4.50E+11,12740886904,12.74,3.06,10329231.6
4197.17,4193.69,30240184821,2809405100,2809.41,1084.72,694216.34,4.50E+11,12749247239,12.75,3.06,10336009.45
4197.18,4193.7,30260228298,2811267200,2811.27,1085.44,694676.48,4.51E+11,12758030064,12.76,3.06,10343129.82
4197.19,4193.71,30274424551,2812586075,2812.59,1085.95,695002.37,4.51E+11,12766399852,12.77,3.06,10349915.33
4197.2,4193.72,30289828514,2814017150,2814.02,1086.5,695356,4.51E+11,12775192413,12.78,3.06,10357043.6
4197.21,4193.73,30304003507,2815334050,2815.33,1087.01,695681.41,4.51E+11,12783570374,12.78,3.07,10363835.74
4197.22,4193.74,30324624469,2817249800,2817.25,1087.75,696154.8,4.52E+11,12792372814,12.79,3.07,10370972.01
4197.23,4193.75,30338848707,2818571275,2818.57,1088.26,696481.34,4.52E+11,12800760401,12.8,3.07,10377771.96
4197.24,4193.76,30354240830,2820001250,2820,1088.81,696834.7,4.52E+11,12809571670,12.81,3.07,10384915.39
4197.25,4193.77,30372613749,2821708150,2821.71,1089.47,697256.48,4.53E+11,12817968136,12.82,3.08,10391722.53
4197.26,4193.78,30387559438,2823096650,2823.1,1090,697599.58,4.53E+11,12826369079,12.83,3.08,10398533.3
4197.27,4193.79,30402532307,2824487675,2824.49,1090.54,697943.31,4.53E+11,12835194409,12.84,3.08,10405688.13
4197.28,4193.8,30422322294,2826326225,2826.33,1091.25,698397.63,4.54E+11,12843604034,12.84,3.08,10412505.94
4197.29,4193.81,30437517976,2827737950,2827.74,1091.8,698746.47,4.54E+11,12852439495,12.85,3.08,10419668.99
4197.3,4193.82,30452802190,2829157900,2829.16,1092.34,699097.35,4.54E+11,12860858417,12.86,3.09,10426494.34
4197.31,4193.83,30472719461,2831008275,2831.01,1093.06,699554.58,4.54E+11,12869702832,12.87,3.09,10433664.64
4197.32,4193.84,30488291072,2832454925,2832.45,1093.62,699912.06,4.55E+11,12878131521,12.88,3.09,10440497.9
4197.33,4193.85,30504252337,2833937775,2833.94,1094.19,700278.47,4.55E+11,12886986229,12.89,3.09,10447676.55
4197.34,4193.86,30520316127,2835430150,2835.43,1094.77,700647.25,4.55E+11,12895423693,12.9,3.09,10454516.93
4197.35,4193.87,30541847177,2837430450,2837.43,1095.54,701141.53,4.56E+11,12904288896,12.9,3.1,10461704.09
4197.36,4193.88,30558193790,2838949100,2838.95,1096.12,701516.79,4.56E+11,12912736789,12.91,3.1,10468552.92
4197.37,4193.89,30574712356,2840483725,2840.48,1096.72,701896.01,4.56E+11,12921611861,12.92,3.1,10475748.08
4197.38,4193.9,30596049925,2842466050,2842.47,1097.48,702385.85,4.57E+11,12930069470,12.93,3.1,10482604.79
4197.39,4193.91,30612755245,2844018025,2844.02,1098.08,702769.35,4.57E+11,12938955555,12.94,3.1,10489808.88
4197.4,4193.92,30629689028,2845591225,2845.59,1098.69,703158.09,4.57E+11,12947423137,12.95,3.11,10496673.68
4197.41,4193.93,30651990774,2847663125,2847.66,1099.49,703670.07,4.58E+11,12956319319,12.96,3.11,10503885.95
4197.42,4193.94,30668395781,2849187200,2849.19,1100.08,704046.67,4.58E+11,12964797771,12.96,3.11,10510759.56
4197.43,4193.95,30686138204,2850835525,2850.84,1100.71,704453.98,4.58E+11,12973705094,12.97,3.11,10517980.86
4197.44,4193.96,30702623133,2852367025,2852.37,1101.31,704832.42,4.58E+11,12982193005,12.98,3.11,10524862.14
4197.45,4193.97,30725106251,2854455775,2854.46,1102.11,705348.56,4.59E+11,12991111534,12.99,3.12,10532092.53
4197.46,4193.98,30741436986,2855972950,2855.97,1102.7,705723.46,4.59E+11,12999610184,13,3.12,10538982.51
4197.47,4193.99,30759253949,2857628200,2857.63,1103.34,706132.48,4.59E+11,13008538731,13.01,3.12,10546221.02
4197.48,4194,30783639588,2859893700,2859.89,1104.21,706692.3,4.60E+11,13017048293,13.02,3.12,10553119.85
4197.49,4194.01,30801149510,2861520425,2861.52,1104.84,707094.27,4.60E+11,13025989045,13.03,3.13,10560368.26
4197.5,4194.02,30817354308,2863025900,2863.03,1105.42,707466.28,4.60E+11,13034508712,13.03,3.13,10567275.28
4197.51,4194.03,30847191330,2865797850,2865.8,1106.49,708151.24,4.61E+11,13043034014,13.04,3.13,10574186.87
4197.52,4194.04,30864030929,2867362300,2867.36,1107.09,708537.82,4.61E+11,13051993098,13.05,3.13,10581450.14
4197.53,4194.05,30880862725,2868926025,2868.93,1107.7,708924.22,4.61E+11,13060530225,13.06,3.13,10588371.32
4197.54,4194.06,30906767152,2871332625,2871.33,1108.63,709518.91,4.62E+11,13069499201,13.07,3.14,10595642.61
4197.55,4194.07,30923552663,2872892050,2872.89,1109.23,709904.25,4.62E+11,13078048129,13.08,3.14,10602573.35
4197.56,4194.08,30940336290,2874451300,2874.45,1109.83,710289.54,4.62E+11,13087029372,13.09,3.14,10609854.58
4197.57,4194.09,30957160821,2876014350,2876.01,1110.44,710675.78,4.62E+11,13095587588,13.1,3.14,10616792.86
4197.58,4194.1,30984214564,2878527725,2878.53,1111.41,711296.85,4.63E+11,13104580896,13.1,3.14,10624083.87
4197.59,4194.11,31000833503,2880071675,2880.07,1112,711678.36,4.63E+11,13113151217,13.11,3.15,10631031.96
4197.6,4194.12,31017498459,2881619900,2881.62,1112.6,712060.94,4.63E+11,13122154889,13.12,3.15,10638331.38
